Date,Open,High,Low,Close,Adj Close,Volume
10/8/2022,19546.33,19601.70,19299.41,19416.57,19416.57,16437423167
10/9/2022,19417.48,19542.54,19349.26,19446.43,19446.43,16837262532
10/10/2022,19446.42,19515.47,19102.98,19141.48,19141.48,27425022774
10/11/2022,19139.00,19241.96,18925.60,19051.42,19051.42,28711532910
10/12/2022,19052.65,19203.20,19029.76,19157.45,19157.45,24950173846
10/13/2022,19156.97,19453.33,18319.82,19382.90,19382.90,44219840004
10/14/2022,19382.53,19889.15,19115.41,19185.66,19185.66,38452356727
10/15/2022,19185.44,19212.54,19019.25,19067.63,19067.63,16192235532
10/16/2022,19068.91,19389.60,19068.91,19268.09,19268.09,17988916650
10/17/2022,19268.56,19635.80,19173.33,19550.76,19550.76,27472552998
10/18/2022,19550.47,19666.99,19144.77,19334.42,19334.42,30580012344
10/19/2022,19335.03,19348.42,19127.69,19139.54,19139.54,22425387184
10/20/2022,19138.09,19315.20,18971.46,19053.74,19053.74,24493974420
10/21/2022,19053.20,19237.38,18770.97,19172.47,19172.47,32459287866
10/22/2022,19172.38,19248.07,19132.24,19208.19,19208.19,16104440957
10/23/2022,19207.73,19646.65,19124.20,19567.01,19567.01,22128794335
10/24/2022,19567.77,19589.13,19206.32,19345.57,19345.57,30202235805
10/25/2022,19344.96,20348.41,19261.45,20095.86,20095.86,47761524910
10/26/2022,20092.24,20938.13,20076.12,20770.44,20770.44,58895950537
10/27/2022,20772.80,20854.04,20255.37,20285.84,20285.84,49625110402
10/28/2022,20287.96,20724.98,20086.07,20595.35,20595.35,43994715910
10/29/2022,20595.10,20988.39,20566.48,20818.48,20818.48,40369840645
10/30/2022,20817.98,20917.01,20547.46,20635.60,20635.60,31486345556
10/31/2022,20633.70,20795.32,20287.46,20495.77,20495.77,45668466815
11/1/2022,20494.90,20647.29,20359.85,20485.27,20485.27,39819303159
11/2/2022,20482.96,20742.81,20087.13,20159.50,20159.50,55552169483
11/3/2022,20162.69,20382.10,20086.24,20209.99,20209.99,43228750179
11/4/2022,20208.77,21209.56,20188.02,21147.23,21147.23,64072727950
11/5/2022,21144.83,21446.89,21097.63,21282.69,21282.69,37846047609
11/6/2022,21285.06,21345.38,20920.19,20926.49,20926.49,35082693210
11/7/2022,20924.62,21053.25,20489.97,20602.82,20602.82,53510852236
11/8/2022,20600.67,20664.61,17603.54,18541.27,18541.27,1.18992E+11
11/9/2022,18543.76,18590.46,15682.69,15880.78,15880.78,1.02905E+11
11/10/2022,15883.16,18054.31,15834.02,17586.77,17586.77,83202283721
11/11/2022,17583.25,17650.94,16543.48,17034.29,17034.29,55871616488
11/12/2022,17036.88,17066.68,16651.78,16799.19,16799.19,29717699419
11/13/2022,16799.72,16920.77,16320.63,16353.37,16353.37,27209183682
11/14/2022,16352.03,17109.32,15872.94,16618.20,16618.20,49630243054
11/15/2022,16617.48,17051.96,16542.55,16884.61,16884.61,36599436183
11/16/2022,16884.34,16960.29,16430.11,16669.44,16669.44,33925512989
11/17/2022,16670.43,16726.44,16460.68,16687.52,16687.52,27868914022
11/18/2022,16687.91,16947.06,16564.61,16697.78,16697.78,26862218609
11/19/2022,16696.22,16797.88,16570.41,16711.55,16711.55,16106223492
11/20/2022,16712.92,16746.78,16248.69,16291.83,16291.83,21313378652
11/21/2022,16291.22,16291.22,15599.05,15787.28,15787.28,37429485518
11/22/2022,15782.30,16253.05,15656.61,16189.77,16189.77,30726828760
11/23/2022,16195.59,16638.19,16170.50,16610.71,16610.71,32958875628
11/24/2022,16611.64,16771.47,16501.77,16604.46,16604.46,26129037414
11/25/2022,16602.27,16603.32,16388.40,16521.84,16521.84,18678255976
11/26/2022,16521.58,16666.86,16416.23,16464.28,16464.28,18000008764
11/27/2022,16463.88,16594.41,16437.03,16444.63,16444.63,20443898509
11/28/2022,16440.22,16482.93,16054.53,16217.32,16217.32,27743025156
11/29/2022,16217.64,16522.26,16139.40,16444.98,16444.98,23581685468
11/30/2022,16445.48,17190.94,16445.48,17168.57,17168.57,29523576583
12/1/2022,17168.00,17197.50,16888.39,16967.13,16967.13,22895392882
12/2/2022,16968.68,17088.66,16877.88,17088.66,17088.66,19539705127
12/3/2022,17090.10,17116.04,16888.14,16908.24,16908.24,16217776704
12/4/2022,16908.17,17157.77,16903.44,17130.49,17130.49,16824520830
12/5/2022,17128.89,17378.15,16922.43,16974.83,16974.83,22209086834
12/6/2022,16975.24,17091.86,16939.92,17089.50,17089.50,19889922369
12/7/2022,17089.51,17109.38,16750.56,16848.13,16848.13,19675404389
12/8/2022,16847.35,17267.92,16788.78,17233.47,17233.47,20496603770
12/9/2022,17232.15,17280.55,17100.84,17133.15,17133.15,20328426366
12/10/2022,17134.22,17216.83,17120.68,17128.72,17128.72,12706781969
12/11/2022,17129.71,17245.63,17091.82,17104.19,17104.19,14122486832
12/12/2022,17102.50,17212.56,16899.39,17206.44,17206.44,19617581341
12/13/2022,17206.44,17930.09,17111.76,17781.32,17781.32,26634741631
12/14/2022,17782.07,18318.53,17739.51,17815.65,17815.65,25534481470
12/15/2022,17813.64,17846.74,17322.59,17364.87,17364.87,20964448341
12/16/2022,17364.55,17505.53,16584.70,16647.48,16647.48,24031608960
12/17/2022,16646.98,16800.59,16614.03,16795.09,16795.09,14463581825
12/18/2022,16795.61,16815.39,16697.82,16757.98,16757.98,10924354698
12/19/2022,16759.04,16807.53,16398.14,16439.68,16439.68,17221074814
12/20/2022,16441.79,17012.98,16427.87,16906.30,16906.30,22722096615
12/21/2022,16904.53,16916.80,16755.91,16817.54,16817.54,14882945045
12/22/2022,16818.38,16866.67,16592.41,16830.34,16830.34,16441573050
12/23/2022,16829.64,16905.22,16794.46,16796.95,16796.95,15329265213
12/24/2022,16796.98,16864.70,16793.53,16847.76,16847.76,9744636213
12/25/2022,16847.51,16860.55,16755.25,16841.99,16841.99,11656379938
12/26/2022,16842.25,16920.12,16812.37,16919.80,16919.80,11886957804
12/27/2022,16919.29,16959.85,16642.07,16717.17,16717.17,15748580239
12/28/2022,16716.40,16768.17,16497.56,16552.57,16552.57,17005713920
12/29/2022,16552.32,16651.76,16508.68,16642.34,16642.34,14472237479
12/30/2022,16641.33,16643.43,16408.47,16602.59,16602.59,15929162910
12/31/2022,16603.67,16628.99,16517.52,16547.50,16547.50,11239186456
1/1/2023,16547.91,16630.44,16521.23,16625.08,16625.08,9244361700
1/2/2023,16625.51,16759.34,16572.23,16688.47,16688.47,12097775227
1/3/2023,16688.85,16760.45,16622.37,16679.86,16679.86,13903079207
1/4/2023,16680.21,16964.59,16667.76,16863.24,16863.24,18421743322
1/5/2023,16863.47,16884.02,16790.28,16836.74,16836.74,13692758566
1/6/2023,16836.47,16991.99,16716.42,16951.97,16951.97,14413662913
1/7/2023,16952.12,16975.02,16914.19,16955.08,16955.08,7714767174
1/8/2023,16954.15,17091.14,16924.05,17091.14,17091.14,9768827914
1/9/2023,17093.99,17389.96,17093.99,17196.55,17196.55,18624736866
1/10/2023,17192.95,17484.72,17162.99,17446.29,17446.29,15808338949
1/11/2023,17446.36,17934.90,17337.99,17934.90,17934.90,18372283782
1/12/2023,18117.59,19030.09,17995.20,18869.59,18869.59,34971338710
1/13/2023,18868.91,19964.32,18753.16,19909.57,19909.57,29225029694
1/14/2023,19910.54,21075.14,19907.83,20976.30,20976.30,38967784639
1/15/2023,20977.48,20993.75,20606.99,20880.80,20880.80,19298407543
1/16/2023,20882.22,21360.88,20715.75,21169.63,21169.63,26792494050
1/17/2023,21175.83,21438.66,20978.53,21161.52,21161.52,24999983362
1/18/2023,21161.05,21564.50,20541.54,20688.78,20688.78,30005625418
1/19/2023,20686.75,21163.01,20685.38,21086.79,21086.79,21152848261
1/20/2023,21085.37,22692.36,20919.13,22676.55,22676.55,28799154319
1/21/2023,22677.43,23282.35,22511.83,22777.63,22777.63,32442278429
1/22/2023,22777.99,23056.73,22387.90,22720.42,22720.42,24746386230
1/23/2023,22721.09,23126.49,22654.30,22934.43,22934.43,26518700512
1/24/2023,22929.63,23134.01,22549.74,22636.47,22636.47,26405069715
1/25/2023,22639.27,23722.10,22406.08,23117.86,23117.86,30685366709
1/26/2023,23108.96,23237.08,22911.37,23032.78,23032.78,26357839322
1/27/2023,23030.72,23417.72,22654.59,23078.73,23078.73,25383335641
1/28/2023,23079.96,23165.90,22908.85,23031.09,23031.09,14712928379
1/29/2023,23031.45,23919.89,22985.07,23774.57,23774.57,27423687259
1/30/2023,23774.65,23789.35,22657.58,22840.14,22840.14,27205595568
1/31/2023,22840.80,23225.02,22765.57,23139.28,23139.28,22837828665
2/1/2023,23137.84,23764.54,22877.75,23723.77,23723.77,26683255504
2/2/2023,23720.82,24167.21,23468.60,23471.87,23471.87,32066936882
2/3/2023,23469.41,23678.10,23279.96,23449.32,23449.32,27083066007
2/4/2023,23446.32,23556.95,23291.79,23331.85,23331.85,15639298538
2/5/2023,23332.25,23423.44,22841.76,22955.67,22955.67,19564262605
2/6/2023,22954.02,23119.28,22692.03,22760.11,22760.11,23825006542
2/7/2023,22757.27,23310.97,22756.26,23264.29,23264.29,27187964471
2/8/2023,23263.42,23367.96,22731.10,22939.40,22939.40,25371367758
2/9/2023,22946.57,22996.44,21773.97,21819.04,21819.04,32572572185
2/10/2023,21819.01,21941.19,21539.39,21651.18,21651.18,27078406594
2/11/2023,21651.84,21891.41,21618.45,21870.88,21870.88,16356226232
2/12/2023,21870.90,22060.99,21682.83,21788.20,21788.20,17821046406
2/13/2023,21787.00,21898.41,21460.09,21808.10,21808.10,23918742607
2/14/2023,21801.82,22293.14,21632.39,22220.80,22220.80,26792596581
2/15/2023,22220.59,24307.84,22082.77,24307.84,24307.84,32483312909
2/16/2023,24307.35,25134.12,23602.52,23623.47,23623.47,39316664596
2/17/2023,23621.28,24924.04,23460.76,24565.60,24565.60,41358451255
2/18/2023,24565.30,24798.84,24468.37,24641.28,24641.28,19625427158
2/19/2023,24640.03,25093.05,24327.64,24327.64,24327.64,25555105670
2/20/2023,24336.62,25020.46,23927.91,24829.15,24829.15,28987376573
2/21/2023,24833.05,25126.85,24200.36,24436.35,24436.35,31252098714
2/22/2023,24437.42,24472.34,23644.32,24188.84,24188.84,30199996781
2/23/2023,24190.72,24572.09,23693.92,23947.49,23947.49,30476264066
2/24/2023,23946.01,24103.71,23007.07,23198.13,23198.13,26811744928
2/25/2023,23200.13,23210.21,22861.56,23175.38,23175.38,16100721565
2/26/2023,23174.15,23654.37,23084.22,23561.21,23561.21,16644534842
2/27/2023,23561.45,23857.89,23205.88,23522.87,23522.87,22660763494
2/28/2023,23521.84,23585.38,23077.65,23147.35,23147.35,20535363434
3/1/2023,23150.93,23880.63,23088.63,23646.55,23646.55,24662841200
3/2/2023,23647.02,23739.14,23245.02,23475.47,23475.47,20386398516
3/3/2023,23476.63,23479.35,22213.24,22362.68,22362.68,26062404610
3/4/2023,22362.92,22405.18,22198.98,22353.35,22353.35,11166012913
3/5/2023,22354.14,22613.69,22307.14,22435.51,22435.51,13317001733
3/6/2023,22436.82,22584.29,22331.31,22429.76,22429.76,17353192895
3/7/2023,22428.32,22527.42,22011.26,22219.77,22219.77,22765452204
3/8/2023,22216.44,22268.90,21708.05,21718.08,21718.08,22536575684
3/9/2023,21720.08,21802.72,20210.31,20363.02,20363.02,30364664171
3/10/2023,20367.00,20370.60,19628.25,20187.24,20187.24,39578257695
3/11/2023,20187.88,20792.53,20068.66,20632.41,20632.41,30180288176
3/12/2023,20628.03,22185.03,20448.81,22163.95,22163.95,29279035521
3/13/2023,22156.41,24550.84,21918.20,24197.53,24197.53,49466362688
3/14/2023,24201.77,26514.72,24081.18,24746.07,24746.07,54622230164
3/15/2023,24770.93,25240.62,23964.91,24375.96,24375.96,43655701450
3/16/2023,24373.46,25190.33,24225.11,25052.79,25052.79,33866061747
3/17/2023,25055.12,27787.81,24955.17,27423.93,27423.93,50730261335
3/18/2023,27448.12,27725.95,26636.26,26965.88,26965.88,35723036817
3/19/2023,26969.50,28440.56,26907.72,28038.68,28038.68,37769448859
3/20/2023,28041.60,28527.72,27242.88,27767.24,27767.24,44774027664
3/21/2023,27768.39,28439.56,27439.65,28175.82,28175.82,36102192830
3/22/2023,28158.72,28803.34,26760.00,27307.44,27307.44,33382021890
3/23/2023,27301.96,28729.84,27183.36,28333.97,28333.97,24220433689
3/24/2023,28324.11,28388.44,27039.27,27493.29,27493.29,25980310960
3/25/2023,27487.34,27791.83,27196.23,27494.71,27494.71,13383005987
3/26/2023,27495.52,28178.14,27445.05,27994.33,27994.33,13878363192
3/27/2023,27994.07,28037.93,26606.69,27139.89,27139.89,18188895178
3/28/2023,27132.89,27460.72,26677.82,27268.13,27268.13,17783600385
3/29/2023,27267.03,28619.54,27259.66,28348.44,28348.44,20684945906
3/30/2023,28350.14,29159.90,27720.16,28033.56,28033.56,22435349951
3/31/2023,28032.26,28639.90,27583.71,28478.48,28478.48,19001327598
4/1/2023,28473.33,28802.46,28297.17,28411.04,28411.04,10876469901
4/2/2023,28462.85,28518.96,27884.09,28199.31,28199.31,12284641999
4/3/2023,28183.08,28475.62,27276.72,27790.22,27790.22,19556501327
4/4/2023,27795.27,28433.74,27681.30,28168.09,28168.09,15284538859
4/5/2023,28169.73,28739.24,27843.76,28177.98,28177.98,17052315986
4/6/2023,28175.23,28178.38,27738.76,28044.14,28044.14,13837809380
4/7/2023,28038.97,28111.59,27794.03,27925.86,27925.86,10861680497
4/8/2023,27920.51,28159.86,27883.39,27947.79,27947.79,9373255556
4/9/2023,27952.37,28532.83,27828.48,28333.05,28333.05,12175322951
4/10/2023,28336.03,29771.46,28189.27,29652.98,29652.98,19282400094
4/11/2023,29653.68,30509.08,29609.30,30235.06,30235.06,20121259843
4/12/2023,30231.58,30462.48,29725.57,30139.05,30139.05,18651929926
4/13/2023,29892.74,30539.85,29878.62,30399.07,30399.07,17487721001
4/14/2023,30409.56,31005.61,30044.50,30485.70,30485.70,22659995079
4/15/2023,30490.75,30601.74,30245.88,30318.50,30318.50,11940685378
4/16/2023,30315.98,30555.54,30157.83,30315.36,30315.36,12854816417
4/17/2023,30317.15,30319.20,29275.37,29445.04,29445.04,17872186762
4/18/2023,29449.09,30470.30,29154.85,30397.55,30397.55,19480529496
4/19/2023,30394.19,30411.05,28669.90,28822.68,28822.68,24571565421
4/20/2023,28823.68,29076.40,28037.26,28245.99,28245.99,21340360360
4/21/2023,28249.23,28349.97,27177.37,27276.91,27276.91,20759504330
4/22/2023,27265.89,27872.14,27169.57,27817.50,27817.50,13125734602
4/23/2023,27816.14,27820.24,27400.31,27591.38,27591.38,12785446832
4/24/2023,27591.73,27979.98,27070.85,27525.34,27525.34,17703288330
4/25/2023,27514.87,28371.08,27207.93,28307.60,28307.60,17733373139
4/26/2023,28300.06,29995.84,27324.55,28422.70,28422.70,31854242019
4/27/2023,28428.46,29871.55,28402.89,29473.79,29473.79,27153445027
4/28/2023,29481.01,29572.79,28929.61,29340.26,29340.26,17544464887
4/29/2023,29336.57,29452.46,29088.04,29248.49,29248.49,10662634333
4/30/2023,29245.52,29952.03,29114.02,29268.81,29268.81,14652199272
5/1/2023,29227.10,29329.94,27680.79,28091.57,28091.57,18655599976
5/2/2023,28087.18,28881.30,27924.12,28680.54,28680.54,16432924527
5/3/2023,28680.49,29259.53,28178.39,29006.31,29006.31,19122972518
5/4/2023,29031.30,29353.19,28694.04,28847.71,28847.71,15548678514
5/5/2023,28851.48,29668.91,28845.51,29534.38,29534.38,17936566518
5/6/2023,29538.86,29820.13,28468.97,28904.62,28904.62,15913866714
5/7/2023,28901.62,29157.52,28441.37,28454.98,28454.98,11301355486
5/8/2023,28450.46,28663.27,27310.13,27694.27,27694.27,19122903752
5/9/2023,27695.07,27821.40,27375.60,27658.78,27658.78,14128593256
5/10/2023,27654.64,28322.69,26883.67,27621.76,27621.76,20656025026
5/11/2023,27621.09,27621.94,26781.83,27000.79,27000.79,16724343943
5/12/2023,26987.66,27055.65,25878.43,26804.99,26804.99,19313599897
5/13/2023,26807.77,27030.48,26710.87,26784.08,26784.08,9999171605
5/14/2023,26788.97,27150.98,26661.36,26930.64,26930.64,10014858959
5/15/2023,26931.38,27646.35,26766.10,27192.69,27192.69,14413231792
5/16/2023,27171.51,27299.30,26878.95,27036.65,27036.65,12732238816
5/17/2023,27035.47,27465.93,26600.14,27398.80,27398.80,15140006925
5/18/2023,27401.65,27466.53,26415.10,26832.21,26832.21,15222938600
5/19/2023,26826.75,27128.62,26700.21,26890.13,26890.13,11258983301
5/20/2023,26888.84,27155.16,26843.28,27129.59,27129.59,7044911360
5/21/2023,27118.42,27265.92,26706.92,26753.83,26753.83,8647416921
5/22/2023,26749.89,27045.73,26549.73,26851.28,26851.28,11056770492
5/23/2023,26855.96,27434.68,26816.18,27225.73,27225.73,13697203143
5/24/2023,27224.60,27224.60,26106.58,26334.82,26334.82,16299104428
5/25/2023,26329.46,26591.52,25890.59,26476.21,26476.21,13851122697
5/26/2023,26474.18,26916.67,26343.95,26719.29,26719.29,12711619225
5/27/2023,26720.18,26888.88,26621.14,26868.35,26868.35,7892015141
5/28/2023,26871.16,28193.45,26802.75,28085.65,28085.65,14545229578
5/29/2023,28075.59,28432.04,27563.88,27745.88,27745.88,15181308984
5/30/2023,27745.12,28044.76,27588.50,27702.35,27702.35,13251081851
5/31/2023,27700.53,27831.68,26866.45,27219.66,27219.66,15656371534
6/1/2023,27218.41,27346.11,26671.72,26819.97,26819.97,14678970415
6/2/2023,26824.56,27303.86,26574.64,27249.59,27249.59,14837415000
6/3/2023,27252.32,27317.05,26958.00,27075.13,27075.13,8385597470
6/4/2023,27075.12,27407.02,26968.22,27119.07,27119.07,9360912318
6/5/2023,27123.11,27129.98,25445.17,25760.10,25760.10,21513292646
6/6/2023,25732.11,27313.82,25434.87,27238.78,27238.78,21929670693
6/7/2023,27235.65,27332.18,26146.99,26346.00,26346.00,19530045082
6/8/2023,26347.65,26797.51,26246.66,26508.22,26508.22,11904824295
6/9/2023,26505.92,26770.29,26339.31,26480.38,26480.38,11015551640
6/10/2023,26481.76,26531.04,25501.84,25851.24,25851.24,19872933189
6/11/2023,25854.03,26203.44,25668.99,25940.17,25940.17,10732609603
6/12/2023,25934.29,26087.92,25675.20,25902.50,25902.50,11677889997
6/13/2023,25902.94,26376.35,25728.37,25918.73,25918.73,14143474486
6/14/2023,25920.26,26041.80,24902.15,25124.68,25124.68,14265717766
6/15/2023,25121.67,25735.31,24797.17,25576.39,25576.39,15837384409
6/16/2023,25575.28,26463.17,25245.36,26327.46,26327.46,16324646965
6/17/2023,26328.68,26769.39,26174.49,26510.68,26510.68,11090276850
6/18/2023,26510.46,26675.93,26325.89,26336.21,26336.21,9565695129
6/19/2023,26335.44,26984.61,26312.83,26851.03,26851.03,12826986222
6/20/2023,26841.66,28388.97,26668.79,28327.49,28327.49,22211859147
6/21/2023,28311.31,30737.33,28283.41,30027.30,30027.30,33346760979
6/22/2023,29995.94,30496.00,29679.16,29912.28,29912.28,20653160491
6/23/2023,29896.38,31389.54,29845.21,30695.47,30695.47,24115570085
6/24/2023,30708.74,30804.15,30290.15,30548.70,30548.70,12147822496
6/25/2023,30545.15,31041.27,30327.94,30480.26,30480.26,12703464114
6/26/2023,30480.52,30636.03,29955.74,30271.13,30271.13,16493186997
6/27/2023,30274.32,31006.79,30236.65,30688.16,30688.16,16428827944
6/28/2023,30696.56,30703.28,29921.82,30086.25,30086.25,14571500779
6/29/2023,30086.19,30796.25,30057.20,30445.35,30445.35,13180860821
6/30/2023,30441.35,31256.86,29600.28,30477.25,30477.25,26387306197
7/1/2023,30471.85,30641.29,30328.87,30590.08,30590.08,9086606733
7/2/2023,30587.27,30766.14,30264.02,30620.77,30620.77,10533418042
7/3/2023,30624.52,31375.61,30586.51,31156.44,31156.44,15271884873
7/4/2023,31156.87,31325.20,30659.36,30777.58,30777.58,12810828427
7/5/2023,30778.72,30877.33,30225.61,30514.17,30514.17,12481622280
7/6/2023,30507.15,31460.05,29892.23,29909.34,29909.34,21129219509
7/7/2023,29908.00,30434.64,29777.29,30342.27,30342.27,13384770155
7/8/2023,30346.92,30374.44,30080.16,30292.54,30292.54,7509378699
7/9/2023,30291.61,30427.59,30085.59,30171.23,30171.23,7903327692
7/10/2023,30172.42,31026.08,29985.39,30414.47,30414.47,14828209155
7/11/2023,30417.63,30788.31,30358.10,30620.95,30620.95,12151839152
7/12/2023,30622.25,30959.96,30228.84,30391.65,30391.65,14805659717
7/13/2023,30387.49,31814.52,30268.35,31476.05,31476.05,23686079548
7/14/2023,31474.72,31582.25,29966.39,30334.07,30334.07,20917902660
7/15/2023,30331.78,30407.78,30263.46,30295.81,30295.81,8011667756
7/16/2023,30297.47,30437.56,30089.67,30249.13,30249.13,8516564470
7/17/2023,30249.63,30336.40,29685.78,30145.89,30145.89,13240156074
7/18/2023,30147.07,30233.66,29556.43,29856.56,29856.56,13138897269
7/19/2023,29862.05,30184.18,29794.27,29913.92,29913.92,12128602812
7/20/2023,29915.25,30195.53,29638.10,29792.02,29792.02,14655207121
7/21/2023,29805.11,30046.00,29733.85,29908.74,29908.74,10972789818
7/22/2023,29908.70,29991.62,29664.12,29771.80,29771.80,7873300598
7/23/2023,29790.11,30330.64,29741.53,30084.54,30084.54,9220145050
7/24/2023,30081.66,30093.39,28934.29,29176.92,29176.92,15395817395
7/25/2023,29178.97,29353.16,29062.43,29227.39,29227.39,10266772793
7/26/2023,29225.76,29675.55,29113.91,29354.97,29354.97,13497554655
7/27/2023,29353.80,29560.97,29099.35,29210.69,29210.69,10770779217
7/28/2023,29212.16,29521.51,29125.85,29319.25,29319.25,11218474952
7/29/2023,29319.45,29396.84,29264.17,29356.92,29356.92,6481775959
7/30/2023,29357.09,29443.17,29059.50,29275.31,29275.31,8678454527
7/31/2023,29278.31,29489.87,29131.58,29230.11,29230.11,11656781982
8/1/2023,29230.87,29675.73,28657.02,29675.73,29675.73,18272392391
8/2/2023,29704.15,29988.00,28946.51,29151.96,29151.96,19212655598
8/3/2023,29161.81,29375.71,28959.49,29178.68,29178.68,12780357746
8/4/2023,29174.38,29302.08,28885.34,29074.09,29074.09,12036639988
8/5/2023,29075.39,29102.46,28957.80,29042.13,29042.13,6598366353
8/6/2023,29043.70,29160.82,28963.83,29041.86,29041.86,7269806994
8/7/2023,29038.51,29244.28,28724.14,29180.58,29180.58,13618163710
8/8/2023,29180.02,30176.80,29113.81,29765.49,29765.49,17570561357
8/9/2023,29766.70,30093.44,29376.80,29561.49,29561.49,18379521213
8/10/2023,29563.97,29688.56,29354.45,29429.59,29429.59,11865344789
8/11/2023,29424.90,29517.77,29253.52,29397.71,29397.71,10195168197
8/12/2023,29399.79,29465.11,29357.59,29415.96,29415.96,6194358008
8/13/2023,29416.59,29441.43,29265.81,29282.91,29282.91,7329897180
8/14/2023,29283.26,29660.25,29124.11,29408.44,29408.44,14013695304
8/15/2023,29408.05,29439.12,29088.85,29170.35,29170.35,12640195779
8/16/2023,29169.07,29221.98,28701.78,28701.78,28701.78,14949271904
8/17/2023,28699.80,28745.95,25409.11,26664.55,26664.55,31120851211
8/18/2023,26636.08,26808.20,25668.92,26049.56,26049.56,24026236529
8/19/2023,26047.83,26249.45,25802.41,26096.21,26096.21,10631443812
8/20/2023,26096.86,26260.68,26004.31,26189.58,26189.58,9036580420
8/21/2023,26188.69,26220.20,25846.09,26124.14,26124.14,13371557893
8/22/2023,26130.75,26135.51,25520.73,26031.66,26031.66,14503820706
8/23/2023,26040.47,26786.90,25805.00,26431.64,26431.64,16985265785
8/24/2023,26431.52,26554.91,25914.93,26162.37,26162.37,12871532023
8/25/2023,26163.68,26248.10,25786.81,26047.67,26047.67,12406045118
8/26/2023,26047.23,26107.38,25983.88,26008.46,26008.46,6034817316
8/27/2023,26008.24,26165.37,25965.10,26089.69,26089.69,6913768611
8/28/2023,26089.62,26198.58,25880.60,26106.15,26106.15,11002805166
8/29/2023,26102.49,28089.34,25912.63,27727.39,27727.39,29368391712
8/30/2023,27726.08,27760.16,27069.21,27297.27,27297.27,16343655235
8/31/2023,27301.93,27456.08,25752.93,25931.47,25931.47,20181001451
9/1/2023,25934.02,26125.87,25362.61,25800.72,25800.72,17202862221
9/2/2023,25800.91,25970.29,25753.09,25868.80,25868.80,10100387473
9/3/2023,25869.47,26087.15,25817.03,25969.57,25969.57,8962524523
9/4/2023,25968.17,26081.53,25657.03,25812.42,25812.42,10680635106
9/5/2023,25814.96,25858.38,25589.99,25779.98,25779.98,11094740040
9/6/2023,25783.93,25953.02,25404.36,25753.24,25753.24,12752705327
9/7/2023,25748.31,26409.30,25608.20,26240.20,26240.20,11088307100
9/8/2023,26245.21,26414.01,25677.48,25905.65,25905.65,10817356400
9/9/2023,25905.43,25921.98,25810.49,25895.68,25895.68,5481314132
9/10/2023,25895.21,25978.13,25640.26,25832.23,25832.23,7899553047
9/11/2023,25831.71,25883.95,24930.30,25162.65,25162.65,14600006467
9/12/2023,25160.66,26451.94,25133.08,25833.34,25833.34,18657279324
9/13/2023,25837.55,26376.11,25781.12,26228.32,26228.32,13072077070
9/14/2023,26228.28,26774.62,26171.45,26539.67,26539.67,13811359124
9/15/2023,26533.82,26840.50,26240.70,26608.69,26608.69,11479735788
9/16/2023,26606.20,26754.77,26473.89,26568.28,26568.28,7402031417
9/17/2023,26567.93,26618.00,26445.07,26534.19,26534.19,6774210670
9/18/2023,26532.99,27414.73,26415.52,26754.28,26754.28,15615339655
9/19/2023,26760.85,27488.76,26681.61,27211.12,27211.12,13807690550
9/20/2023,27210.23,27379.51,26864.08,27132.01,27132.01,13281116604
9/21/2023,27129.84,27152.94,26389.30,26567.63,26567.63,13371443708
9/22/2023,26564.06,26726.08,26495.53,26579.57,26579.57,10578746709
9/23/2023,26578.56,26634.19,26520.52,26579.39,26579.39,7404700301
9/24/2023,26579.37,26716.06,26221.05,26256.83,26256.83,8192867686
9/25/2023,26253.78,26421.51,26011.47,26298.48,26298.48,11997833257
9/26/2023,26294.76,26389.88,26090.71,26217.25,26217.25,9985498161
9/27/2023,26209.50,26817.84,26111.46,26352.72,26352.72,11718380997
9/28/2023,26355.81,27259.50,26327.32,27021.55,27021.55,14079002707
9/29/2023,27024.84,27225.94,26721.76,26911.72,26911.72,10396435377
9/30/2023,26911.69,27091.79,26888.97,26967.92,26967.92,5331172801
10/1/2023,26967.40,28047.24,26965.09,27983.75,27983.75,9503917434
10/2/2023,27976.80,28494.46,27347.79,27530.79,27530.79,19793041322
10/3/2023,27508.25,27667.19,27216.00,27429.98,27429.98,11407814187
10/4/2023,27429.07,27826.66,27248.11,27799.39,27799.39,11143355314
10/5/2023,27798.65,28091.86,27375.60,27415.91,27415.91,11877253670
10/6/2023,27412.12,28252.54,27215.55,27946.60,27946.60,13492391599
10/7/2023,27946.78,28028.09,27870.42,27968.84,27968.84,6553044316
10/8/2023,27971.68,28102.17,27740.66,27935.09,27935.09,7916875290
10/9/2023,27934.47,27989.47,27302.56,27583.68,27583.68,12007668568
10/10/2023,27589.20,27715.85,27301.65,27391.02,27391.02,9973350678
10/11/2023,27392.08,27474.12,26561.10,26873.32,26873.32,13648094333
10/12/2023,26873.29,26921.44,26558.32,26756.80,26756.80,9392909295
10/13/2023,26752.88,27092.70,26686.32,26862.38,26862.38,15165312851
10/14/2023,26866.20,26969.00,26814.59,26861.71,26861.71,5388116782
10/15/2023,26858.01,27289.17,26817.89,27159.65,27159.65,7098201980
10/16/2023,27162.63,29448.14,27130.47,28519.47,28519.47,27833876539
10/17/2023,28522.10,28618.75,28110.19,28415.75,28415.75,14872527508
10/18/2023,28413.53,28889.01,28174.25,28328.34,28328.34,12724128586
10/19/2023,28332.42,28892.47,28177.99,28719.81,28719.81,14448058195
